Time (Seconds),X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8
53.33,,,,,,,,,,0.536184,1.0476,0.348534,,,,,,,,,,,,
53.34,,,,,,,,,,0.532617,1.043982,0.344678,,,,,,,,,,,,
53.35,,,,,,,,,,0.530268,1.042089,0.345231,,,,,,,,,,,,
53.36,,,,,,,,,,0.530485,1.041766,0.346807,,,,,,,,,,,,
53.37,,,,,,,,,,0.530681,1.041539,0.348535,,,,,,,,,,,,
53.38,,,,,,,,,,0.530676,1.041421,0.350602,,,,,,,,,,,,
53.39,,,,,,,,,,0.531071,1.041368,0.352551,,,,,,,,,,,,
53.4,,,,,,,,,,0.530923,1.041375,0.354822,,,,,,,,,,,,
53.41,,,,,,,,,,0.530961,1.041516,0.357071,,,,,,,,,,,,
53.42,,,,,,,,,,0.531016,1.041593,0.359311,,,,,,,,,,,,
53.43,,,,,,,,,,0.530998,1.041714,0.361843,,,,,,,,,,,,
53.44,,,,,,,,,,0.531173,1.041903,0.364014,,,,,,,,,,,,
53.45,,,,,,,,,,0.531099,1.041891,0.36642,,,,,,,,,,,,
53.46,,,,,,,,,,0.531175,1.042028,0.368751,,,,,,,,,,,,
53.47,,,,,,,,,,0.530961,1.042166,0.371219,,,,,,,,,,,,
53.48,,,,,,,,,,0.53117,1.042226,0.373545,,,,,,,,,,,,
53.49,,,,,,,,,,0.531207,1.042307,0.375907,,,,,,,,,,,,
53.5,,,,,,,,,,0.530973,1.042485,0.378507,,,,,,,,,,,,
53.51,,,,,,,,,,0.531186,1.042493,0.380822,,,,,,,,,,,,
53.52,,,,,,,,,,0.531249,1.042572,0.383126,,,,,,,,,,,,
53.53,,,,,,,,,,0.530976,1.042725,0.385582,,,,,,,,,,,,
53.54,,,,,,,,,,0.531009,1.042825,0.387913,,,,,,,,,,,,
53.55,,,,,,,,,,0.531026,1.042918,0.390186,,,,,,,,,,,,
53.56,,,,,,,,,,0.530858,1.042935,0.392587,,,,,,,,,,,,
53.57,,,,,,,,,,0.530685,1.043125,0.394879,,,,,,,,,,,,
53.58,,,,,,,,,,0.530846,1.043081,0.397083,,,,,,,,,,,,
53.59,,,,,,,,,,0.530797,1.043122,0.399269,,,,,,,,,,,,
53.6,,,,,,,,,,0.530476,1.04317,0.401629,,,,,,,,,,,,
53.61,,,,,,,,,,0.53035,1.043088,0.403912,,,,,,,,,,,,
53.62,,,,,,,,,,0.530456,1.043141,0.405918,,,,,,,,,,,,
53.63,,,,,,,,,,0.530338,1.043023,0.408184,,,,,,,,,,,,
53.64,,,,,,,,,,0.530488,1.042854,0.410292,,,,,,,,,,,,
53.65,,,,,,,,,,0.530321,1.042878,0.412398,,,,,,,,,,,,
53.66,,,,,,,,,,0.530216,1.042724,0.414679,,,,,,,,,,,,
53.67,,,,,,,,,,0.530383,1.04256,0.416774,,,,,,,,,,,,
53.68,,,,,,,,,,0.530164,1.042545,0.418832,,,,,,,,,,,,
53.69,,,,,,,,,,0.530022,1.042335,0.421022,,,,,,,,,,,,
53.7,,,,,,,,,,0.530012,1.042336,0.422898,,,,,,,,,,,,
53.71,,,,,,,,,,0.529801,1.042167,0.425016,,,,,,,,,,,,
53.72,,,,,,,,,,0.529523,1.041996,0.427075,,,,,,,,,,,,
53.73,,,,,,,,,,0.529466,1.042028,0.428894,,,,,,,,,,,,
53.74,,,,,,,,,,0.529195,1.041837,0.43089,,,,,,,,,,,,
53.75,,,,,,,,,,0.529006,1.041668,0.432681,,,,,,,,,,,,
53.76,,,,,,,,,,0.528832,1.041599,0.434515,,,,,,,,,,,,
53.77,,,,,,,,,,0.528649,1.041369,0.436199,,,,,,,,,,,,
53.78,,,,,,,,,,0.528125,1.04133,0.438433,,,,,,,,,,,,
53.79,,,,,,,,,,0.528132,1.040958,0.439715,,,,,,,,,,,,
53.8,,,,,,,,,,0.527721,1.040985,0.441793,,,,,,,,,,,,
53.81,,,,,,,,,,0.527767,1.040649,0.443069,,,,,,,,,,,,
53.82,,,,,,,,,,0.527316,1.040635,0.445077,,,,,,,,,,,,
53.83,,,,,,,,,,0.527358,1.040323,0.446269,,,,,,,,,,,,
53.84,,,,,,,,,,0.526974,1.040288,0.447835,,,,,,,,,,,,
53.85,,,,,,,,,,0.526674,1.040222,0.44991,,,,,,,,,,,,
53.86,,,,,,,,,,0.526595,1.040077,0.450845,,,,,,,,,,,,
53.87,,,,,,,,,,0.526306,1.040065,0.452695,,,,,,,,,,,,
53.88,,,,,,,,,,0.526104,1.040037,0.454105,,,,,,,,,,,,
53.89,,,,,,,,,,0.52565,1.040039,0.455411,,,,,,,,,,,,
53.9,,,,,,,,,,0.525458,1.040018,0.456549,,,,,,,,,,,,
53.91,,,,,,,,,,0.525152,1.039947,0.457849,,,,,,,,,,,,
53.92,,,,,,,,,,0.524994,1.039989,0.458947,,,,,,,,,,,,
53.93,,,,,,,,,,0.524495,1.040002,0.459978,,,,,,,,,,,,
53.94,,,,,,,,,,0.524407,1.039874,0.460988,,,,,,,,,,,,
53.95,,,,,,,,,,0.524268,1.03991,0.461879,,,,,,,,,,,,
53.96,,,,,,,,,,0.523854,1.039987,0.462926,,,,,,,,,,,,
53.97,,,,,,,,,,0.5237,1.0399,0.463251,,,,,,,,,,,,
53.98,,,,,,,,,,0.524182,1.039917,0.464947,,,,,,,,,,,,
53.99,,,,,,,,,,0.523187,1.039867,0.465386,,,,,,,,,,,,
54,,,,,,,,,,0.523086,1.039911,0.466146,,,,,,,,,,,,
54.01,,,,,,,,,,0.523011,1.039905,0.466458,,,,,,,,,,,,
54.02,,,,,,,,,,0.522571,1.040001,0.467694,,,,,,,,,,,,
54.03,,,,,,,,,,0.52265,1.039912,0.468318,,,,,,,,,,,,
54.04,,,,,,,,,,0.522998,1.040007,0.469485,,,,,,,,,,,,
54.05,,,,,,,,,,0.522021,1.040041,0.469894,,,,,,,,,,,,
54.06,,,,,,,,,,0.521935,1.040082,0.470554,,,,,,,,,,,,
54.07,,,,,,,,,,0.521899,1.040089,0.470764,,,,,,,,,,,,
54.08,,,,,,,,,,0.521601,1.04004,0.470674,,,,,,,,,,,,
54.09,,,,,,,,,,0.521311,1.040143,0.472389,,,,,,,,,,,,
54.1,,,,,,,,,,0.521284,1.039998,0.472996,,,,,,,,,,,,
54.11,,,,,,,,,,0.521743,1.040084,0.473943,,,,,,,,,,,,
54.12,,,,,,,,,,0.521586,1.040095,0.47446,,,,,,,,,,,,
54.13,,,,,,,,,,0.520614,1.040053,0.474618,,,,,,,,,,,,
54.14,,,,,,,,,,0.520559,1.040028,0.474603,,,,,,,,,,,,
54.15,,,,,,,,,,0.520259,1.039975,0.474392,,,,,,,,,,,,
54.16,,,,,,,,,,0.520137,1.039904,0.474719,,,,,,,,,,,,
54.17,,,,,,,,,,0.520011,1.039733,0.476206,,,,,,,,,,,,
54.18,,,,,,,,,,0.519794,1.039516,0.476589,,,,,,,,,,,,
54.19,,,,,,,,,,0.519667,1.039342,0.476861,,,,,,,,,,,,
54.2,,,,,,,,,,0.519524,1.039161,0.477114,,,,,,,,,,,,
54.21,,,,,,,,,,0.519398,1.038997,0.477364,,,,,,,,,,,,
54.22,,,,,,,,,,0.519184,1.038801,0.47643,,,,,,,,,,,,
54.23,,,,,,,,,,0.519075,1.03863,0.476536,,,,,,,,,,,,
54.24,,,,,,,,,,0.518956,1.038449,0.476648,,,,,,,,,,,,
54.25,,,,,,,,,,0.519664,1.038235,0.478398,,,,,,,,,,,,
54.26,,,,,,,,,,0.51955,1.038034,0.478461,,,,,,,,,,,,
54.27,,,,,,,,,,0.51945,1.037876,0.478556,,,,,,,,,,,,
54.28,,,,,,,,,,0.518993,1.037673,0.47868,,,,,,,,,,,,
54.29,,,,,,,,,,0.518889,1.037491,0.478735,,,,,,,,,,,,
54.3,,,,,,,,,,0.518795,1.037267,0.478767,,,,,,,,,,,,
54.31,,,,,,,,,,0.518133,1.037002,0.478361,,,,,,,,,,,,
54.32,,,,,,,,,,0.517877,1.036836,0.477319,,,,,,,,,,,,
54.33,,,,,,,,,,0.51776,1.036548,0.4773,,,,,,,,,,,,
54.34,,,,,,,,,,0.517656,1.036251,0.477273,,,,,,,,,,,,
54.35,,,,,,,,,,0.518308,1.035637,0.478797,,,,,,,,,,,,
54.36,,,,,,,,,,0.51825,1.035329,0.478766,,,,,,,,,,,,
54.37,,,,,,,,,,0.51823,1.035001,0.478689,,,,,,,,,,,,
54.38,,,,,,,,,,0.518115,1.034275,0.478939,,,,,,,,,,,,
54.39,,,,,,,,,,0.518101,1.033955,0.478879,,,,,,,,,,,,
54.4,,,,,,,,,,0.518064,1.03364,0.478799,,,,,,,,,,,,
54.41,,,,,,,,,,0.518046,1.033323,0.478689,,,,,,,,,,,,
54.42,,,,,,,,,,0.517954,1.032996,0.478583,,,,,,,,,,,,
54.43,,,,,,,,,,0.517959,1.03272,0.478479,,,,,,,,,,,,
54.44,,,,,,,,,,0.517951,1.032484,0.478377,,,,,,,,,,,,
54.45,,,,,,,,,,0.518036,1.032236,0.478266,,,,,,,,,,,,
54.46,,,,,,,,,,0.518074,1.032085,0.47817,,,,,,,,,,,,
54.47,,,,,,,,,,0.518166,1.031949,0.4781,,,,,,,,,,,,
54.48,,,,,,,,,,0.518238,1.031888,0.478035,,,,,,,,,,,,
54.49,,,,,,,,,,0.51839,1.031883,0.477992,,,,,,,,,,,,
54.5,,,,,,,,,,0.518506,1.031907,0.477986,,,,,,,,,,,,
54.51,,,,,,,,,,0.518642,1.03198,0.47799,,,,,,,,,,,,
54.52,,,,,,,,,,0.518773,1.032079,0.477978,,,,,,,,,,,,
54.53,,,,,,,,,,0.518856,1.0322,0.477992,,,,,,,,,,,,
54.54,,,,,,,,,,0.518986,1.032364,0.478021,,,,,,,,,,,,
54.55,,,,,,,,,,0.518448,1.033264,0.476103,,,,,,,,,,,,
54.56,,,,,,,,,,0.518529,1.033423,0.476162,,,,,,,,,,,,
54.57,,,,,,,,,,0.519171,1.033001,0.478195,,,,,,,,,,,,
54.58,,,,,,,,,,0.519263,1.033154,0.478273,,,,,,,,,,,,
54.59,,,,,,,,,,0.518841,1.033948,0.476451,,,,,,,,,,,,
54.6,,,,,,,,,,0.519093,1.033977,0.477639,,,,,,,,,,,,
54.61,,,,,,,,,,0.519213,1.034151,0.477756,,,,,,,,,,,,
54.62,,,,,,,,,,0.51935,1.034344,0.477876,,,,,,,,,,,,
54.63,,,,,,,,,,0.519516,1.034576,0.478013,,,,,,,,,,,,
54.64,,,,,,,,,,0.519665,1.034786,0.478151,,,,,,,,,,,,
54.65,,,,,,,,,,0.519805,1.035015,0.478306,,,,,,,,,,,,
54.66,,,,,,,,,,0.520199,1.034785,0.479264,,,,,,,,,,,,
54.67,,,,,,,,,,0.520397,1.035154,0.479473,,,,,,,,,,,,
54.68,,,,,,,,,,0.520603,1.035679,0.479674,,,,,,,,,,,,
54.69,,,,,,,,,,0.521007,1.036633,0.479561,,,,,,,,,,,,
54.7,,,,,,,,,,0.521121,1.037182,0.479778,,,,,,,,,,,,
54.71,,,,,,,,,,0.520802,1.037406,0.480247,,,,,,,,,,,,
54.72,,,,,,,,,,0.520574,1.038575,0.478571,,,,,,,,,,,,
54.73,,,,,,,,,,0.520862,1.038824,0.480663,,,,,,,,,,,,
54.74,,,,,,,,,,0.521437,1.039902,0.480563,,,,,,,,,,,,
54.75,,,,,,,,,,0.520663,1.040743,0.480389,,,,,,,,,,,,
54.76,,,,,,,,,,0.520793,1.041382,0.480635,,,,,,,,,,,,
54.77,,,,,,,,,,0.520949,1.042015,0.480887,,,,,,,,,,,,
54.78,,,,,,,,,,0.521066,1.042592,0.481087,,,,,,,,,,,,
54.79,,,,,,,,,,0.521199,1.043177,0.481259,,,,,,,,,,,,
54.8,,,,,,,,,,0.521253,1.043967,0.48134,,,,,,,,,,,,
54.81,,,,,,,,,,0.521388,1.044583,0.481495,,,,,,,,,,,,
54.82,,,,,,,,,,0.522117,1.045167,0.482008,,,,,,,,,,,,
54.83,,,,,,,,,,0.52224,1.045646,0.482079,,,,,,,,,,,,
54.84,,,,,,,,,,0.521939,1.04617,0.48162,,,,,,,,,,,,
54.85,,,,,,,,,,0.521872,1.046769,0.480707,,,,,,,,,,,,
54.86,,,,,,,,,,0.522175,1.047106,0.481696,,,,,,,,,,,,
54.87,,,,,,,,,,0.522419,1.047501,0.481692,,,,,,,,,,,,
54.88,,,,,,,,,,0.522651,1.047866,0.481687,,,,,,,,,,,,
54.89,,,,,,,,,,0.522866,1.04821,0.481649,,,,,,,,,,,,
54.9,,,,,,,,,,0.523073,1.048524,0.481595,,,,,,,,,,,,
54.91,,,,,,,,,,0.523272,1.04891,0.480311,,,,,,,,,,,,
54.92,,,,,,,,,,0.523645,1.049235,0.480794,,,,,,,,,,,,
54.93,,,,,,,,,,0.523782,1.0495,0.480709,,,,,,,,,,,,
54.94,,,,,,,,,,0.523874,1.049754,0.481041,,,,,,,,,,,,
54.95,,,,,,,,,,0.524048,1.049991,0.480933,,,,,,,,,,,,
54.96,,,,,,,,,,0.524198,1.050208,0.480818,,,,,,,,,,,,
54.97,,,,,,,,,,0.52434,1.050454,0.480715,,,,,,,,,,,,
54.98,,,,,,,,,,0.524486,1.050628,0.480507,,,,,,,,,,,,
54.99,,,,,,,,,,0.524531,1.050959,0.480223,,,,,,,,,,,,
55,,,,,,,,,,0.524674,1.05113,0.479993,,,,,,,,,,,,
55.01,,,,,,,,,,0.525122,1.05117,0.479172,,,,,,,,,,,,
55.02,,,,,,,,,,0.525282,1.051279,0.478878,,,,,,,,,,,,
55.03,,,,,,,,,,0.525438,1.051388,0.47857,,,,,,,,,,,,
55.04,,,,,,,,,,0.525597,1.051592,0.478696,,,,,,,,,,,,
55.05,,,,,,,,,,0.525736,1.051659,0.478299,,,,,,,,,,,,
55.06,,,,,,,,,,0.52623,1.051682,0.477252,,,,,,,,,,,,
55.07,,,,,,,,,,0.526158,1.051894,0.477324,,,,,,,,,,,,
55.08,,,,,,,,,,0.526253,1.051922,0.476911,,,,,,,,,,,,
55.09,,,,,,,,,,0.52634,1.051946,0.476484,,,,,,,,,,,,
55.1,,,,,,,,,,0.526405,1.051927,0.475995,,,,,,,,,,,,
55.11,,,,,,,,,,0.526761,1.051834,0.474973,,,,,,,,,,,,
55.12,,,,,,,,,,0.52686,1.051927,0.47494,,,,,,,,,,,,
55.13,,,,,,,,,,0.527068,1.051928,0.473868,,,,,,,,,,,,
55.14,,,,,,,,,,0.526939,1.052039,0.473698,,,,,,,,,,,,
55.15,,,,,,,,,,0.527019,1.052007,0.473098,,,,,,,,,,,,
55.16,,,,,,,,,,0.5273,1.051928,0.472385,,,,,,,,,,,,
55.17,,,,,,,,,,0.527313,1.051767,0.471258,,,,,,,,,,,,
55.18,,,,,,,,,,0.527321,1.05186,0.471074,,,,,,,,,,,,
55.19,,,,,,,,,,0.527251,1.051987,0.470327,,,,,,,,,,,,
55.2,,,,,,,,,,0.527554,1.051839,0.46903,,,,,,,,,,,,
55.21,,,,,,,,,,0.52746,1.051842,0.468718,,,,,,,,,,,,
55.22,,,,,,,,,,0.527409,1.051783,0.468028,,,,,,,,,,,,
55.23,,,,,,,,,,0.527374,1.051709,0.467297,,,,,,,,,,,,
55.24,,,,,,,,,,0.527533,1.051669,0.465937,,,,,,,,,,,,
55.25,,,,,,,,,,0.527377,1.05158,0.465601,,,,,,,,,,,,
55.26,,,,,,,,,,0.527283,1.051364,0.46481,,,,,,,,,,,,
55.27,,,,,,,,,,0.527225,1.051127,0.464112,,,,,,,,,,,,
55.28,,,,,,,,,,0.527392,1.050679,0.462744,,,,,,,,,,,,
55.29,,,,,,,,,,0.52729,1.050452,0.46238,,,,,,,,,,,,
55.3,,,,,,,,,,0.527167,1.050007,0.46153,,,,,,,,,,,,
55.31,,,,,,,,,,0.527343,1.049461,0.460551,,,,,,,,,,,,
55.32,,,,,,,,,,0.52722,1.048935,0.459664,,,,,,,,,,,,
55.33,,,,,,,,,,0.527129,1.048394,0.458739,,,,,,,,,,,,
55.34,,,,,,,,,,0.527197,1.048017,0.457588,,,,,,,,,,,,
55.35,,,,,,,,,,0.527089,1.047416,0.456522,,,,,,,,,,,,
55.36,,,,,,,,,,0.52702,1.046939,0.455596,,,,,,,,,,,,
55.37,,,,,,,,,,0.527162,1.046312,0.454345,,,,,,,,,,,,
55.38,,,,,,,,,,0.527055,1.045766,0.453257,,,,,,,,,,,,
55.39,,,,,,,,,,0.526943,1.045269,0.452168,,,,,,,,,,,,
55.4,,,,,,,,,,0.52715,1.044602,0.450395,,,,,,,,,,,,
55.41,,,,,,,,,,0.527114,1.044233,0.449674,,,,,,,,,,,,
55.42,,,,,,,,,,0.527261,1.043763,0.448355,,,,,,,,,,,,
55.43,,,,,,,,,,0.527271,1.043427,0.447077,,,,,,,,,,,,
55.44,,,,,,,,,,0.527259,1.043061,0.445614,,,,,,,,,,,,
55.45,,,,,,,,,,0.527151,1.042651,0.444308,,,,,,,,,,,,
55.46,,,,,,,,,,0.52733,1.042295,0.442918,,,,,,,,,,,,
55.47,,,,,,,,,,0.527321,1.041936,0.441369,,,,,,,,,,,,
55.48,,,,,,,,,,0.527064,1.041767,0.440048,,,,,,,,,,,,
55.49,,,,,,,,,,0.527266,1.041403,0.438434,,,,,,,,,,,,
55.5,,,,,,,,,,0.527364,1.041222,0.43697,,,,,,,,,,,,
55.51,,,,,,,,,,0.527424,1.040942,0.435354,,,,,,,,,,,,
55.52,,,,,,,,,,0.527748,1.040667,0.433752,,,,,,,,,,,,
55.53,,,,,,,,,,0.527706,1.040407,0.432261,,,,,,,,,,,,
55.54,,,,,,,,,,0.52793,1.040313,0.430552,,,,,,,,,,,,
55.55,,,,,,,,,,0.527898,1.040078,0.428972,,,,,,,,,,,,
55.56,,,,,,,,,,0.52809,1.040023,0.427138,,,,,,,,,,,,
55.57,,,,,,,,,,0.528001,1.039861,0.425403,,,,,,,,,,,,
55.58,,,,,,,,,,0.52834,1.039624,0.42305,,,,,,,,,,,,
55.59,,,,,,,,,,0.528328,1.039685,0.421576,,,,,,,,,,,,
55.6,,,,,,,,,,0.528379,1.039511,0.419287,,,,,,,,,,,,
55.61,,,,,,,,,,0.528451,1.03961,0.417821,,,,,,,,,,,,
55.62,,,,,,,,,,0.528459,1.039522,0.415885,,,,,,,,,,,,
55.63,,,,,,,,,,0.528582,1.039356,0.413821,,,,,,,,,,,,
55.64,,,,,,,,,,0.528903,1.039021,0.41121,,,,,,,,,,,,
55.65,,,,,,,,,,0.528699,1.039025,0.409681,,,,,,,,,,,,
55.66,,,,,,,,,,0.529087,1.03883,0.407467,,,,,,,,,,,,
55.67,,,,,,,,,,0.529133,1.038574,0.405319,,,,,,,,,,,,
55.68,,,,,,,,,,0.529331,1.038427,0.403035,,,,,,,,,,,,
55.69,,,,,,,,,,0.529271,1.038062,0.400921,,,,,,,,,,,,
55.7,,,,,,,,,,0.529619,1.037703,0.398465,,,,,,,,,,,,
55.71,,,,,,,,,,0.529639,1.037298,0.395823,,,,,,,,,,,,
55.72,,,,,,,,,,0.529805,1.037192,0.393449,,,,,,,,,,,,
55.73,,,,,,,,,,0.529759,1.037193,0.391694,,,,,,,,,,,,
55.74,,,,,,,,,,0.52983,1.037056,0.388938,,,,,,,,,,,,
55.75,,,,,,,,,,0.530128,1.037243,0.386992,,,,,,,,,,,,
55.76,,,,,,,,,,0.529725,1.037277,0.384535,,,,,,,,,,,,
55.77,,,,,,,,,,0.529877,1.037786,0.382695,,,,,,,,,,,,
55.78,,,,,,,,,,0.529784,1.037939,0.380256,,,,,,,,,,,,
55.79,,,,,,,,,,0.529817,1.038456,0.37815,,,,,,,,,,,,
55.8,,,,,,,,,,0.529801,1.038908,0.376274,,,,,,,,,,,,
55.81,,,,,,,,,,0.529598,1.039515,0.374431,,,,,,,,,,,,
55.82,,,,,,,,,,0.529446,1.040189,0.372707,,,,,,,,,,,,
55.83,,,,,,,,,,0.529724,1.040799,0.370864,,,,,,,,,,,,
55.84,,,,,,,,,,0.529458,1.041465,0.369361,,,,,,,,,,,,
55.85,,,,,,,,,,0.529618,1.04217,0.367595,,,,,,,,,,,,
55.86,,,,,,,,,,0.529531,1.043106,0.366522,,,,,,,,,,,,
55.87,,,,,,,,,,0.529862,1.043493,0.364334,,,,,,,,,,,,
55.88,,,,,,,,,,0.529656,1.044213,0.363259,,,,,,,,,,,,
55.89,,,,,,,,,,0.529797,1.044686,0.361156,,,,,,,,,,,,
55.9,,,,,,,,,,0.529858,1.04528,0.359995,,,,,,,,,,,,
55.91,,,,,,,,,,0.529598,1.04584,0.358463,,,,,,,,,,,,
55.92,,,,,,,,,,0.529737,1.046337,0.356732,,,,,,,,,,,,
55.93,,,,,,,,,,0.529681,1.046774,0.355006,,,,,,,,,,,,
55.94,,,,,,,,,,0.529636,1.047181,0.353364,,,,,,,,,,,,
55.95,,,,,,,,,,0.529374,1.047711,0.351751,,,,,,,,,,,,
55.96,,,,,,,,,,0.529402,1.048135,0.350027,,,,,,,,,,,,
55.97,,,,,,,,,,0.52928,1.04846,0.348431,,,,,,,,,,,,
55.98,,,,,,,,,,0.529055,1.048926,0.346844,,,,,,,,,,,,
55.99,,,,,,,,,,0.529294,1.049119,0.344662,,,,,,,,,,,,
56,,,,,,,,,,0.529048,1.049717,0.34366,,,,,,,,,,,,
56.01,,,,,,,,,,0.529134,1.050042,0.341625,,,,,,,,,,,,
56.02,,,,,,,,,,0.529133,1.050556,0.340573,,,,,,,,,,,,
56.03,,,,,,,,,,0.529065,1.051067,0.339185,,,,,,,,,,,,
56.04,,,,,,,,,,0.529337,1.051217,0.337071,,,,,,,,,,,,
56.05,,,,,,,,,,0.529153,1.051634,0.335771,,,,,,,,,,,,
56.06,,,,,,,,,,0.529579,1.05199,0.334141,,,,,,,,,,,,
56.07,,,,,,,,,,0.529363,1.052509,0.332975,,,,,,,,,,,,
56.08,,,,,,,,,,0.529509,1.052863,0.331578,,,,,,,,,,,,
56.09,,,,,,,,,,0.529591,1.05331,0.330165,,,,,,,,,,,,
56.1,,,,,,,,,,0.529447,1.053876,0.328933,,,,,,,,,,,,
56.11,,,,,,,,,,0.529489,1.05437,0.327679,,,,,,,,,,,,
56.12,,,,,,,,,,0.529442,1.054998,0.326586,,,,,,,,,,,,
56.13,,,,,,,,,,0.529353,1.055671,0.325578,,,,,,,,,,,,
56.14,,,,,,,,,,0.528999,1.056292,0.324606,,,,,,,,,,,,
56.15,,,,,,,,,,0.530403,1.057901,0.324025,,,,,,,,,,,,
56.16,,,,,,,,,,0.528782,1.057659,0.322682,,,,,,,,,,,,
56.17,,,,,,,,,,0.527282,1.058635,0.322225,,,,,,,,,,,,
56.18,,,,,,,,,,0.526739,1.059383,0.321449,,,,,,,,,,,,
56.19,,,,,,,,,,0.52638,1.059964,0.320695,,,,,,,,,,,,
56.2,,,,,,,,,,0.525848,1.060689,0.319989,,,,,,,,,,,,
56.21,,,,,,,,,,0.529163,1.05823,0.316866,,,,,,,,,,,,
56.22,,,,,,,,,,,,,,,,,,,,,,,,
56.23,,,,,,,,,,,,,,,,,,,,,,,,
56.24,,,,,,,,,,0.529346,1.058399,0.313629,,,,,,,,,,,,
56.25,,,,,,,,,,0.529633,1.058233,0.312322,,,,,,,,,,,,
56.26,,,,,,,,,,0.529698,1.05823,0.311164,,,,,,,,,,,,
56.27,,,,,,,,,,0.529662,1.058195,0.310219,,,,,,,,,,,,
56.28,,,,,,,,,,0.529689,1.058258,0.308963,,,,,,,,,,,,
56.29,,,,,,,,,,0.529708,1.058313,0.307774,,,,,,,,,,,,
56.3,,,,,,,,,,0.529622,1.058349,0.306847,,,,,,,,,,,,
56.31,,,,,,,,,,0.529586,1.058433,0.305677,,,,,,,,,,,,
56.32,,,,,,,,,,0.529609,1.058577,0.304547,,,,,,,,,,,,
56.33,,,,,,,,,,0.529523,1.058753,0.303737,,,,,,,,,,,,
56.34,,,,,,,,,,0.529222,1.059262,0.302986,,,,,,,,,,,,
56.35,,,,,,,,,,0.529626,1.059343,0.30163,,,,,,,,,,,,
56.36,,,,,,,,,,0.529424,1.059893,0.301031,,,,,,,,,,,,
56.37,,,,,,,,,,0.529552,1.0603,0.300121,,,,,,,,,,,,
56.38,,,,,,,,,,0.529575,1.060608,0.299462,,,,,,,,,,,,
56.39,,,,,,,,,,0.529675,1.060974,0.298599,,,,,,,,,,,,
56.4,,,,,,,,,,0.529776,1.061285,0.297727,,,,,,,,,,,,
56.41,,,,,,,,,,0.529759,1.061483,0.297121,,,,,,,,,,,,
56.42,,,,,,,,,,0.529463,1.061908,0.296614,,,,,,,,,,,,
56.43,,,,,,,,,,0.52949,1.062093,0.295746,,,,,,,,,,,,
56.44,,,,,,,,,,0.529359,1.062151,0.295029,,,,,,,,,,,,
56.45,,,,,,,,,,0.529571,1.061976,0.293988,,,,,,,,,,,,
56.46,,,,,,,,,,0.529183,1.062292,0.29342,,,,,,,,,,,,
56.47,,,,,,,,,,0.529126,1.062395,0.292482,,,,,,,,,,,,
56.48,,,,,,,,,,0.528911,1.062415,0.291838,,,,,,,,,,,,
56.49,,,,,,,,,,0.528755,1.062507,0.291295,,,,,,,,,,,,
56.5,,,,,,,,,,0.528359,1.06288,0.290866,,,,,,,,,,,,
56.51,,,,,,,,,,0.52834,1.063092,0.290141,,,,,,,,,,,,
56.52,,,,,,,,,,0.528216,1.063234,0.28961,,,,,,,,,,,,
56.53,,,,,,,,,,0.528199,1.063487,0.288901,,,,,,,,,,,,
56.54,,,,,,,,,,0.528101,1.063728,0.288468,,,,,,,,,,,,
56.55,,,,,,,,,,0.528139,1.064011,0.287819,,,,,,,,,,,,
56.56,,,,,,,,,,0.528026,1.064276,0.287386,,,,,,,,,,,,
56.57,,,,,,,,,,0.527656,1.064816,0.287123,,,,,,,,,,,,
56.58,,,,,,,,,,0.527627,1.065172,0.286498,,,,,,,,,,,,
56.59,,,,,,,,,,0.527456,1.065497,0.286177,,,,,,,,,,,,
56.6,,,,,,,,,,0.527033,1.066145,0.286065,,,,,,,,,,,,
56.61,,,,,,,,,,0.526997,1.066717,0.285659,,,,,,,,,,,,
56.62,,,,,,,,,,0.522148,1.070094,0.289467,,,,,,,,,,,,
56.63,,,,,,,,,,0.521909,1.071191,0.289455,,,,,,,,,,,,
56.64,,,,,,,,,,0.521746,1.072217,0.289461,,,,,,,,,,,,
56.65,,,,,,,,,,0.521625,1.073139,0.289521,,,,,,,,,,,,
56.66,,,,,,,,,,0.521582,1.074227,0.289624,,,,,,,,,,,,
56.67,,,,,,,,,,0.521593,1.075457,0.289797,,,,,,,,,,,,
56.68,,,,,,,,,,0.521559,1.076753,0.290063,,,,,,,,,,,,
56.69,,,,,,,,,,0.521547,1.078075,0.290422,,,,,,,,,,,,
56.7,,,,,,,,,,0.52146,1.079546,0.290835,,,,,,,,,,,,
56.71,,,,,,,,,,0.521392,1.081063,0.29124,,,,,,,,,,,,
56.72,,,,,,,,,,0.521322,1.082606,0.291632,,,,,,,,,,,,
56.73,,,,,,,,,,0.521127,1.084191,0.292056,,,,,,,,,,,,
56.74,,,,,,,,,,0.520901,1.085907,0.292551,,,,,,,,,,,,
56.75,,,,,,,,,,0.5229,1.086066,0.291175,,,,,,,,,,,,
56.76,,,,,,,,,,0.522706,1.08789,0.291609,,,,,,,,,,,,
56.77,,,,,,,,,,0.522244,1.089417,0.292146,,,,,,,,,,,,
56.78,,,,,,,,,,0.521991,1.091446,0.292844,,,,,,,,,,,,
56.79,,,,,,,,,,0.521695,1.093113,0.293229,,,,,,,,,,,,
56.8,,,,,,,,,,0.521219,1.094656,0.293824,,,,,,,,,,,,
